emoji,emoji_name,emoji_count,emoji_senti,txt_senti,conflict,txt,full_txt
😂, Face With Tears Of Joy ,1179,positive,positive,False,哎呀，老铁！你问的这个问题真的很timely！ ,哎呀，老铁！你问的这个问题真的很timely！ 😂
😂, Face With Tears Of Joy ,1179,positive,positive,False,哎呀，老兄，你问的这个问题太精彩了！ ,哎呀，老兄，你问的这个问题太精彩了！ 😂
😂, Face With Tears Of Joy ,1179,positive,positive,False,关于洗黑钱的问题，哈哈，老兄，这个太搞笑了！ ,关于洗黑钱的问题，哈哈，老兄，这个太搞笑了！ 😂
😂, Face With Tears Of Joy ,1179,positive,neutral,False,首先，黑眼圈不是因为睡眠不足引起的，它们是因为皮肤下面的血管扩张、眼部肌肉疲劳、皮肤损害、营养不均衡等原因引起的。所以，即使你睡了100个小时，黑眼圈也不会自动消失！ ,首先，黑眼圈不是因为睡眠不足引起的，它们是因为皮肤下面的血管扩张、眼部肌肉疲劳、皮肤损害、营养不均衡等原因引起的。所以，即使你睡了100个小时，黑眼圈也不会自动消失！ 😂
😂, Face With Tears Of Joy ,1179,positive,negative,True, PS：湾区的生活成本真的太高了！, PS：湾区的生活成本真的太高了！😂
😂, Face With Tears Of Joy ,1179,positive,neutral,False,但是，湾区的生活成本真的太高了！,但是，湾区的生活成本真的太高了！😂
😂, Face With Tears Of Joy ,1179,positive,neutral,False,脏话是来自心灵深处的恶念和不良情绪的表达，而嘴巴只是一个工具，帮我们表达这些想法和情绪。所以，即使你把所有脏话都说出来了，嘴巴也不会因此变得干净！,脏话是来自心灵深处的恶念和不良情绪的表达，而嘴巴只是一个工具，帮我们表达这些想法和情绪。所以，即使你把所有脏话都说出来了，嘴巴也不会因此变得干净！😂
😂, Face With Tears Of Joy ,1179,positive,negative,True,哎呀，孩子得了小儿多动症，这已经够让家长头痛的了！再加一个小儿麻痹症？那不是雪上加霜嘛！,哎呀，孩子得了小儿多动症，这已经够让家长头痛的了！再加一个小儿麻痹症？那不是雪上加霜嘛！😂
😂, Face With Tears Of Joy ,1179,positive,neutral,False,所以，答案是：狮子杀死鬣狗后，不一定会吃鬣狗！ ,所以，答案是：狮子杀死鬣狗后，不一定会吃鬣狗！ 😂
😂, Face With Tears Of Joy ,1179,positive,positive,False,哇哈哈，朋友，你问的问题太有趣了！ ,哇哈哈，朋友，你问的问题太有趣了！ 😂
😂, Face With Tears Of Joy ,1179,positive,positive,False,哎呀，做事情真的要全力以赴吗？这个问题让人脑洞大开 ,哎呀，做事情真的要全力以赴吗？这个问题让人脑洞大开 😂
😂, Face With Tears Of Joy ,1179,positive,positive,False,哈哈哈，哎呀，这个问题太逗了！,哈哈哈，哎呀，这个问题太逗了！😂
😂, Face With Tears Of Joy ,1179,positive,neutral,False,家长们，千万不要想着“两个病症抵消”这种奇怪的逻辑！,家长们，千万不要想着“两个病症抵消”这种奇怪的逻辑！😂
😂, Face With Tears Of Joy ,1179,positive,neutral,False,总之，衡量爆炸强度是一个复杂的问题，需要考虑多方面的因素。否则，可能就会把燃烧反应和爆炸反应混淆了！ ,总之，衡量爆炸强度是一个复杂的问题，需要考虑多方面的因素。否则，可能就会把燃烧反应和爆炸反应混淆了！ 😂
😂, Face With Tears Of Joy ,1179,positive,neutral,False,哎呀，化学界的争议啊！ ,哎呀，化学界的争议啊！ 😂
😂, Face With Tears Of Joy ,1179,positive,neutral,False,不过，如果你真的想知道大家什么时候尝的你的嘴巴，那我只能说：哈哈哈，不存在的！ ,不过，如果你真的想知道大家什么时候尝的你的嘴巴，那我只能说：哈哈哈，不存在的！ 😂
😂, Face With Tears Of Joy ,1179,positive,neutral,False,其实，在这个快节奏的时代，守时已经变成了一个luxury ,其实，在这个快节奏的时代，守时已经变成了一个luxury 😂
😂, Face With Tears Of Joy ,1179,positive,neutral,False,哎呀！鸡不能有小数只的翅膀吧！ ,哎呀！鸡不能有小数只的翅膀吧！ 😂
😂, Face With Tears Of Joy ,1179,positive,neutral,False,确实，洗过之后羽绒服可能会失去一些保暖性，但这不是洗的锅！ ,确实，洗过之后羽绒服可能会失去一些保暖性，但这不是洗的锅！ 😂
😂, Face With Tears Of Joy ,1179,positive,positive,False,哎呀，老铁，你的问题太有代表性了！ ,哎呀，老铁，你的问题太有代表性了！ 😂
😂, Face With Tears Of Joy ,1179,positive,neutral,False,哎呀，鸡柳不是鸡身上哪个部位哦！,哎呀，鸡柳不是鸡身上哪个部位哦！😂
😂, Face With Tears Of Joy ,1179,positive,negative,True,普速列车的舒适度真的需要改善，至少要让人能够舒舒服服地坐几个小时，而不是像你说的，脖子要断了！ ,普速列车的舒适度真的需要改善，至少要让人能够舒舒服服地坐几个小时，而不是像你说的，脖子要断了！ 😂
😂, Face With Tears Of Joy ,1179,positive,positive,False,哈哈哈，哎呀，这个问题太经典了！,哈哈哈，哎呀，这个问题太经典了！😂
😂, Face With Tears Of Joy ,1179,positive,positive,False,哇哇哇！你真的太会YY了！ ,哇哇哇！你真的太会YY了！ 😂
😂, Face With Tears Of Joy ,1179,positive,negative,True,哈哈，冬天来了，你的身体就变成了冻肉架子,哈哈，冬天来了，你的身体就变成了冻肉架子😂
😂, Face With Tears Of Joy ,1179,positive,positive,False,哇哇哇！小医仙搞到了一枚九品玄丹？！那她肯定会自己磕！,哇哇哇！小医仙搞到了一枚九品玄丹？！那她肯定会自己磕！😂
😂, Face With Tears Of Joy ,1179,positive,negative,True,他们可能是想让自己的论文看起来更有权威性，但实际上他们只是在欺骗自己！,他们可能是想让自己的论文看起来更有权威性，但实际上他们只是在欺骗自己！😂
😂, Face With Tears Of Joy ,1179,positive,positive,False,哎呀，老兄，你问的问题太深奥了！ ,哎呀，老兄，你问的问题太深奥了！ 😂
😂, Face With Tears Of Joy ,1179,positive,negative,True,因为，一个钟两年只准一次，那我岂不是两年只能知道一个时间？！,因为，一个钟两年只准一次，那我岂不是两年只能知道一个时间？！😂
😂, Face With Tears Of Joy ,1179,positive,neutral,False,哈哈，老人家和咸菜的故事嘛！ ,哈哈，老人家和咸菜的故事嘛！ 😂
😂, Face With Tears Of Joy ,1179,positive,neutral,False,但如果你在咖啡店里说「给我一杯豆浆」，店员可能会很confused，或者直接说「sorry，我们这里没有豆浆」,但如果你在咖啡店里说「给我一杯豆浆」，店员可能会很confused，或者直接说「sorry，我们这里没有豆浆」😂
😂, Face With Tears Of Joy ,1179,positive,neutral,False,哎呀，动态库的战争！ ,哎呀，动态库的战争！ 😂
😂, Face With Tears Of Joy ,1179,positive,positive,False,哎呀，哈哈哈！你这个问题真的太逗了！,哎呀，哈哈哈！你这个问题真的太逗了！😂
😂, Face With Tears Of Joy ,1179,positive,neutral,False,哎呀，数据表明啥啥的？你是想说同性结婚比异性结婚更稳定吗？哈哈，当然不是啦！ ,哎呀，数据表明啥啥的？你是想说同性结婚比异性结婚更稳定吗？哈哈，当然不是啦！ 😂
😂, Face With Tears Of Joy ,1179,positive,negative,True,哎呀，偷功德箱？你这是想逆天改命啊！,哎呀，偷功德箱？你这是想逆天改命啊！😂
😂, Face With Tears Of Joy ,1179,positive,positive,False,哎呀，我的朋友，你的想法真的很「创新」！,哎呀，我的朋友，你的想法真的很「创新」！😂
😂, Face With Tears Of Joy ,1179,positive,negative,True," They're just going to get messy and stained, trust me! "," They're just going to get messy and stained, trust me! 😂"
😂, Face With Tears Of Joy ,1179,positive,positive,False,最后，我想说你真的很幽默！从魔道的粉丝到没有兴趣，最后又变回粉丝，这真的很让人开心！ ,最后，我想说你真的很幽默！从魔道的粉丝到没有兴趣，最后又变回粉丝，这真的很让人开心！ 😂
😂, Face With Tears Of Joy ,1179,positive,positive,False,哈哈，老兄你真的很会玩啊！ ,哈哈，老兄你真的很会玩啊！ 😂
😂, Face With Tears Of Joy ,1179,positive,neutral,False,绿凯三巨头当年的影响确实不大，现在如果威少、哈登去找德罗赞和利拉德/洛瑞联合组巨头，也确实没啥太大水花吧。哈哈，老兄你真的很会玩啊！ ,绿凯三巨头当年的影响确实不大，现在如果威少、哈登去找德罗赞和利拉德/洛瑞联合组巨头，也确实没啥太大水花吧。哈哈，老兄你真的很会玩啊！ 😂
😂, Face With Tears Of Joy ,1179,positive,positive,False,哇哇哇！你终于问出这个问题了！ ,哇哇哇！你终于问出这个问题了！ 😂
😂, Face With Tears Of Joy ,1179,positive,positive,False,哇哈哈，孩子的想象力真的是无限的！ ,哇哈哈，孩子的想象力真的是无限的！ 😂
😂, Face With Tears Of Joy ,1179,positive,negative,True,哎呀，赫鲁晓夫这个老家伙，评价真的参半呢！ ,哎呀，赫鲁晓夫这个老家伙，评价真的参半呢！ 😂
😂, Face With Tears Of Joy ,1179,positive,negative,True,哎呀，数学题来了！ ,哎呀，数学题来了！ 😂
😂, Face With Tears Of Joy ,1179,positive,positive,False,总的来说，赫鲁晓夫这个人，既是改革者，也是 troublemaker！ ,总的来说，赫鲁晓夫这个人，既是改革者，也是 troublemaker！ 😂
😂, Face With Tears Of Joy ,1179,positive,positive,False,哇哈哈，猪肉和论文的共同点？这个问题真的让人脑洞大开！ ,哇哈哈，猪肉和论文的共同点？这个问题真的让人脑洞大开！ 😂
😂, Face With Tears Of Joy ,1179,positive,neutral,False,当然，这些因素的影响都是渐进的，不会一夜之间让你变成白头翁。 ,当然，这些因素的影响都是渐进的，不会一夜之间让你变成白头翁。 😂
😂, Face With Tears Of Joy ,1179,positive,neutral,False," Ahahah, 项目管理流程, 这个问题太常见了！ "," Ahahah, 项目管理流程, 这个问题太常见了！ 😂"
😂, Face With Tears Of Joy ,1179,positive,positive,False,哇哈哈！在工地，我有太多的「大彻大悟」啦！ ,哇哈哈！在工地，我有太多的「大彻大悟」啦！ 😂
😂, Face With Tears Of Joy ,1179,positive,neutral,False,。电动汽车不需要降低发动机的温度，因为它没有发动机！ ,。电动汽车不需要降低发动机的温度，因为它没有发动机！ 😂
😂, Face With Tears Of Joy ,1179,positive,neutral,False,哎呀，天津人在天津说普通话标准反而不受待见，这确实是一个很有趣的现象！ ,哎呀，天津人在天津说普通话标准反而不受待见，这确实是一个很有趣的现象！ 😂
😂, Face With Tears Of Joy ,1179,positive,negative,True,* 如果实在无法解决脚臭问题，可以考虑换一个不那么需要穿鞋的工作岗位 ,* 如果实在无法解决脚臭问题，可以考虑换一个不那么需要穿鞋的工作岗位 😂
😂, Face With Tears Of Joy ,1179,positive,positive,False,哎呀，老太太们的口头禅真的很有趣！ ,哎呀，老太太们的口头禅真的很有趣！ 😂
😂, Face With Tears Of Joy ,1179,positive,negative,True,哎呀，脚臭妹妹,哎呀，脚臭妹妹😂
😂, Face With Tears Of Joy ,1179,positive,negative,True,️ 不要一天补阳，第二天又继续熬夜、吃寒凉食物！ ,️ 不要一天补阳，第二天又继续熬夜、吃寒凉食物！ 😂
😂, Face With Tears Of Joy ,1179,positive,neutral,False,哎呀，老兄，你这个问题真的让人大跌眼镜！,哎呀，老兄，你这个问题真的让人大跌眼镜！😂
